Date,Season,Year,Month,Hour,Holiday,Weekday,Working Day,Weather Situation,Temperature,Apparent Temperature,Humidity,Wind Speed,Casual User,Registered User,Total Count,Recency,Rental Category
2012-11-08,Winter,2012,Nov,10,0,Thursday,1,Clear,0.32,0.303,31.0,0.3284,13,148,161,53,High
2012-11-08,Winter,2012,Nov,11,0,Thursday,1,Clear,0.36,0.3333,28.999999999999996,0.3881,16,155,171,53,High
2012-11-08,Winter,2012,Nov,12,0,Thursday,1,Clear,0.4,0.4091,24.0,0.4925,33,202,235,53,High
2012-11-08,Winter,2012,Nov,13,0,Thursday,1,Clear,0.44,0.4394,18.0,0.4179,33,195,228,53,High
2012-11-08,Winter,2012,Nov,14,0,Thursday,1,Clear,0.44,0.4394,18.0,0.4179,33,149,182,53,High
2012-11-08,Winter,2012,Nov,15,0,Thursday,1,Clear,0.44,0.4394,18.0,0.4179,32,201,233,53,High
2012-11-08,Winter,2012,Nov,16,0,Thursday,1,Clear,0.42,0.4242,16.0,0.3881,18,321,339,53,High
2012-11-08,Winter,2012,Nov,17,0,Thursday,1,Clear,0.4,0.4091,20.0,0.2985,36,556,592,53,High
2012-11-08,Winter,2012,Nov,18,0,Thursday,1,Clear,0.4,0.4091,24.0,0.4179,16,491,507,53,High
2012-11-08,Winter,2012,Nov,19,0,Thursday,1,Clear,0.38,0.3939,27.0,0.3582,14,359,373,53,High
2012-11-08,Winter,2012,Nov,20,0,Thursday,1,Clear,0.38,0.3939,28.999999999999996,0.4627,10,235,245,53,High
2012-11-08,Winter,2012,Nov,21,0,Thursday,1,Clear,0.36,0.3333,37.0,0.3881,11,222,233,53,High
2012-11-08,Winter,2012,Nov,22,0,Thursday,1,Clear,0.34,0.303,42.0,0.2985,14,147,161,53,High
2012-11-08,Winter,2012,Nov,23,0,Thursday,1,Clear,0.34,0.303,46.0,0.3582,5,82,87,53,Medium
2012-11-09,Winter,2012,Nov,0,0,Friday,1,Clear,0.34,0.303,49.0,0.3284,9,46,55,52,Medium
2012-11-09,Winter,2012,Nov,1,0,Friday,1,Clear,0.32,0.303,53.0,0.2836,3,17,20,52,Low
2012-11-09,Winter,2012,Nov,2,0,Friday,1,Clear,0.32,0.303,53.0,0.2537,1,11,12,52,Low
2012-11-09,Winter,2012,Nov,3,0,Friday,1,Clear,0.32,0.2879,53.0,0.4179,3,6,9,52,Low
2012-11-09,Winter,2012,Nov,4,0,Friday,1,Clear,0.32,0.2879,53.0,0.3582,0,14,14,52,Low
2012-11-09,Winter,2012,Nov,5,0,Friday,1,Clear,0.3,0.2879,56.00000000000001,0.194,2,25,27,52,Low
2012-11-09,Winter,2012,Nov,6,0,Friday,1,Clear,0.26,0.2727,65.0,0.1045,5,126,131,52,Medium
2012-11-09,Winter,2012,Nov,7,0,Friday,1,Clear,0.26,0.2727,65.0,0.1343,9,332,341,52,High
2012-11-09,Winter,2012,Nov,8,0,Friday,1,Clear,0.32,0.3182,56.99999999999999,0.1642,25,668,693,52,High
2012-11-09,Winter,2012,Nov,9,0,Friday,1,Clear,0.34,0.303,53.0,0.4179,23,304,327,52,High
2012-11-09,Winter,2012,Nov,10,0,Friday,1,Clear,0.36,0.3333,50.0,0.3284,34,163,197,52,High
2012-11-09,Winter,2012,Nov,11,0,Friday,1,Clear,0.4,0.4091,47.0,0.2985,66,185,251,52,High
2012-11-09,Winter,2012,Nov,12,0,Friday,1,Clear,0.44,0.4394,41.0,0.3284,48,214,262,52,High
2012-11-09,Winter,2012,Nov,13,0,Friday,1,Clear,0.46,0.4545,38.0,0.2985,62,237,299,52,High
2012-11-09,Winter,2012,Nov,14,0,Friday,1,Clear,0.46,0.4545,38.0,0.194,67,207,274,52,High
2012-11-09,Winter,2012,Nov,15,0,Friday,1,Clear,0.46,0.4545,36.0,0.2239,78,278,356,52,High
2012-11-09,Winter,2012,Nov,16,0,Friday,1,Clear,0.46,0.4545,38.0,0.1642,57,377,434,52,High
2012-11-09,Winter,2012,Nov,17,0,Friday,1,Clear,0.42,0.4242,44.0,0.1343,61,593,654,52,High
2012-11-09,Winter,2012,Nov,18,0,Friday,1,Clear,0.42,0.4242,44.0,0.1045,46,450,496,52,High
2012-11-09,Winter,2012,Nov,19,0,Friday,1,Clear,0.34,0.3485,71.0,0.0896,30,331,361,52,High
2012-11-09,Winter,2012,Nov,20,0,Friday,1,Clear,0.36,0.3485,66.0,0.1343,20,235,255,52,High
2012-11-09,Winter,2012,Nov,21,0,Friday,1,Clear,0.34,0.3636,76.0,0.0,23,176,199,52,High
2012-11-09,Winter,2012,Nov,22,0,Friday,1,Clear,0.34,0.3485,71.0,0.1045,17,146,163,52,High
2012-11-09,Winter,2012,Nov,23,0,Friday,1,Clear,0.32,0.3333,81.0,0.0896,20,142,162,52,High
2012-11-10,Winter,2012,Nov,0,0,Saturday,0,Clear,0.32,0.3333,76.0,0.0896,16,106,122,51,Medium
2012-11-10,Winter,2012,Nov,1,0,Saturday,0,Clear,0.3,0.3182,81.0,0.0896,8,68,76,51,Medium
2012-11-10,Winter,2012,Nov,2,0,Saturday,0,Clear,0.32,0.3485,81.0,0.0,2,42,44,51,Low
2012-11-10,Winter,2012,Nov,3,0,Saturday,0,Clear,0.3,0.3333,81.0,0.0,9,11,20,51,Low
2012-11-10,Winter,2012,Nov,4,0,Saturday,0,Clear,0.26,0.2727,87.0,0.1045,2,4,6,51,Low
2012-11-10,Winter,2012,Nov,5,0,Saturday,0,Clear,0.28,0.3182,87.0,0.0,1,9,10,51,Low
2012-11-10,Winter,2012,Nov,6,0,Saturday,0,Clear,0.24,0.2576,93.0,0.0896,5,11,16,51,Low
2012-11-10,Winter,2012,Nov,7,0,Saturday,0,Clear,0.26,0.2727,87.0,0.1045,14,57,71,51,Medium
2012-11-10,Winter,2012,Nov,8,0,Saturday,0,Clear,0.32,0.3485,76.0,0.0,16,130,146,51,Medium
2012-11-10,Winter,2012,Nov,9,0,Saturday,0,Clear,0.36,0.3485,66.0,0.194,43,216,259,51,High
2012-11-10,Winter,2012,Nov,10,0,Saturday,0,Clear,0.4,0.4091,57.99999999999999,0.0,86,264,350,51,High
2012-11-10,Winter,2012,Nov,11,0,Saturday,0,Clear,0.4,0.4091,57.99999999999999,0.1045,143,323,466,51,High
2012-11-10,Winter,2012,Nov,12,0,Saturday,0,Clear,0.48,0.4697,48.0,0.0,258,348,606,51,High
2012-11-10,Winter,2012,Nov,13,0,Saturday,0,Clear,0.52,0.5,39.0,0.0,268,383,651,51,High
2012-11-10,Winter,2012,Nov,14,0,Saturday,0,Clear,0.54,0.5152,37.0,0.0,280,347,627,51,High
2012-11-10,Winter,2012,Nov,15,0,Saturday,0,Clear,0.52,0.5,45.0,0.0,216,351,567,51,High
2012-11-10,Winter,2012,Nov,16,0,Saturday,0,Clear,0.54,0.5152,37.0,0.0,227,378,605,51,High
2012-11-10,Winter,2012,Nov,17,0,Saturday,0,Clear,0.5,0.4848,45.0,0.194,183,318,501,51,High
2012-11-10,Winter,2012,Nov,18,0,Saturday,0,Clear,0.44,0.4394,54.0,0.1343,103,256,359,51,High
2012-11-10,Winter,2012,Nov,19,0,Saturday,0,Clear,0.46,0.4545,51.0,0.0896,55,228,283,51,High
2012-11-10,Winter,2012,Nov,20,0,Saturday,0,Clear,0.44,0.4394,54.0,0.0,39,153,192,51,High
2012-11-10,Winter,2012,Nov,21,0,Saturday,0,Clear,0.4,0.4091,66.0,0.0,51,169,220,51,High
2012-11-10,Winter,2012,Nov,22,0,Saturday,0,Clear,0.38,0.3939,71.0,0.0896,39,154,193,51,High
2012-11-10,Winter,2012,Nov,23,0,Saturday,0,Clear,0.36,0.3636,71.0,0.1045,26,120,146,51,Medium
2012-11-11,Winter,2012,Nov,0,0,Sunday,0,Clear,0.34,0.3485,81.0,0.0896,14,110,124,50,Medium
2012-11-11,Winter,2012,Nov,1,0,Sunday,0,Clear,0.34,0.3485,76.0,0.0896,26,82,108,50,Medium
2012-11-11,Winter,2012,Nov,2,0,Sunday,0,Clear,0.32,0.3333,87.0,0.1045,12,58,70,50,Medium
2012-11-11,Winter,2012,Nov,3,0,Sunday,0,Clear,0.34,0.3636,81.0,0.0,9,39,48,50,Low
2012-11-11,Winter,2012,Nov,4,0,Sunday,0,Clear,0.32,0.3333,81.0,0.1045,5,6,11,50,Low
2012-11-11,Winter,2012,Nov,5,0,Sunday,0,Clear,0.3,0.303,87.0,0.1343,0,12,12,50,Low
2012-11-11,Winter,2012,Nov,6,0,Sunday,0,Clear,0.3,0.3182,87.0,0.0896,3,16,19,50,Low
2012-11-11,Winter,2012,Nov,7,0,Sunday,0,Clear,0.3,0.3182,89.0,0.0896,12,56,68,50,Medium
2012-11-11,Winter,2012,Nov,8,0,Sunday,0,Clear,0.32,0.3333,87.0,0.1045,32,87,119,50,Medium
2012-11-11,Winter,2012,Nov,9,0,Sunday,0,Clear,0.36,0.3788,77.0,0.0,94,179,273,50,High
2012-11-11,Winter,2012,Nov,10,0,Sunday,0,Clear,0.4,0.4091,69.0,0.1045,133,272,405,50,High
2012-11-11,Winter,2012,Nov,11,0,Sunday,0,Clear,0.46,0.4545,59.0,0.1343,180,324,504,50,High
2012-11-11,Winter,2012,Nov,12,0,Sunday,0,Clear,0.5,0.4848,48.0,0.0896,195,390,585,50,High
2012-11-11,Winter,2012,Nov,13,0,Sunday,0,Clear,0.54,0.5152,45.0,0.1045,262,424,686,50,High
2012-11-11,Winter,2012,Nov,14,0,Sunday,0,Clear,0.6,0.6212,33.0,0.1642,292,362,654,50,High
2012-11-11,Winter,2012,Nov,15,0,Sunday,0,Clear,0.56,0.5303,37.0,0.2239,304,420,724,50,High
2012-11-11,Winter,2012,Nov,16,0,Sunday,0,Clear,0.54,0.5152,42.0,0.2239,260,393,653,50,High
2012-11-11,Winter,2012,Nov,17,0,Sunday,0,Clear,0.54,0.5152,45.0,0.1642,151,342,493,50,High
2012-11-11,Winter,2012,Nov,18,0,Sunday,0,Clear,0.52,0.5,45.0,0.1343,102,303,405,50,High
2012-11-11,Winter,2012,Nov,19,0,Sunday,0,Clear,0.48,0.4697,55.00000000000001,0.1343,69,208,277,50,High
2012-11-11,Winter,2012,Nov,20,0,Sunday,0,Clear,0.44,0.4394,62.0,0.1642,54,146,200,50,High
2012-11-11,Winter,2012,Nov,21,0,Sunday,0,Clear,0.44,0.4394,67.0,0.2239,44,127,171,50,High
2012-11-11,Winter,2012,Nov,22,0,Sunday,0,Clear,0.42,0.4242,71.0,0.194,21,113,134,50,Medium
2012-11-11,Winter,2012,Nov,23,0,Sunday,0,Clear,0.42,0.4242,71.0,0.194,16,93,109,50,Medium
2012-11-12,Winter,2012,Nov,0,1,Monday,0,Clear,0.42,0.4242,71.0,0.1045,6,43,49,49,Low
2012-11-12,Winter,2012,Nov,1,1,Monday,0,Clear,0.4,0.4091,76.0,0.1642,4,26,30,49,Low
2012-11-12,Winter,2012,Nov,2,1,Monday,0,Clear,0.4,0.4091,76.0,0.1343,6,14,20,49,Low
2012-11-12,Winter,2012,Nov,3,1,Monday,0,Clear,0.4,0.4091,76.0,0.1343,1,3,4,49,Low
2012-11-12,Winter,2012,Nov,4,1,Monday,0,Clear,0.4,0.4091,76.0,0.0896,1,3,4,49,Low
2012-11-12,Winter,2012,Nov,5,1,Monday,0,Clear,0.38,0.3939,87.0,0.0,1,23,24,49,Low
2012-11-12,Winter,2012,Nov,6,1,Monday,0,Clear,0.38,0.3939,87.0,0.1045,7,64,71,49,Medium
2012-11-12,Winter,2012,Nov,7,1,Monday,0,Clear,0.4,0.4091,87.0,0.0,16,248,264,49,High
2012-11-12,Winter,2012,Nov,8,1,Monday,0,Clear,0.42,0.4242,82.0,0.1642,50,490,540,49,High
2012-11-12,Winter,2012,Nov,9,1,Monday,0,Clear,0.44,0.4394,88.0,0.1045,60,337,397,49,High
2012-11-12,Winter,2012,Nov,10,1,Monday,0,Clear,0.48,0.4697,77.0,0.1642,82,184,266,49,High
2012-11-12,Winter,2012,Nov,11,1,Monday,0,Clear,0.52,0.5,72.0,0.1642,112,255,367,49,High
2012-11-12,Winter,2012,Nov,12,1,Monday,0,Clear,0.56,0.5303,64.0,0.2239,105,314,419,49,High
2012-11-12,Winter,2012,Nov,13,1,Monday,0,Clear,0.6,0.6061,60.0,0.2239,108,312,420,49,High
2012-11-12,Winter,2012,Nov,14,1,Monday,0,Clear,0.58,0.5455,60.0,0.2836,134,310,444,49,High
2012-11-12,Winter,2012,Nov,15,1,Monday,0,Clear,0.56,0.5303,64.0,0.2537,102,280,382,49,High
2012-11-12,Winter,2012,Nov,16,1,Monday,0,Clear,0.56,0.5303,64.0,0.1642,87,347,434,49,High
2012-11-12,Winter,2012,Nov,17,1,Monday,0,Clear,0.56,0.5303,64.0,0.2836,66,530,596,49,High
2012-11-12,Winter,2012,Nov,18,1,Monday,0,Clear,0.52,0.5,72.0,0.1343,65,486,551,49,High
2012-11-12,Winter,2012,Nov,19,1,Monday,0,Clear,0.54,0.5152,73.0,0.2836,30,323,353,49,High
2012-11-12,Winter,2012,Nov,20,1,Monday,0,Misty,0.52,0.5,77.0,0.2836,31,273,304,49,High
2012-11-12,Winter,2012,Nov,21,1,Monday,0,Light Rain,0.54,0.5152,73.0,0.2239,10,145,155,49,High
2012-11-12,Winter,2012,Nov,22,1,Monday,0,Clear,0.52,0.5,77.0,0.2537,12,100,112,49,Medium
2012-11-12,Winter,2012,Nov,23,1,Monday,0,Misty,0.54,0.5152,77.0,0.2239,1,62,63,49,Medium
2012-11-13,Winter,2012,Nov,0,0,Tuesday,1,Misty,0.52,0.5,83.0,0.2836,5,18,23,48,Low
2012-11-13,Winter,2012,Nov,1,0,Tuesday,1,Light Rain,0.44,0.4394,88.0,0.6418,0,5,5,48,Low
2012-11-13,Winter,2012,Nov,2,0,Tuesday,1,Light Rain,0.36,0.3182,87.0,0.4478,7,4,11,48,Low
2012-11-13,Winter,2012,Nov,3,0,Tuesday,1,Light Rain,0.36,0.3333,87.0,0.3582,2,3,5,48,Low
2012-11-13,Winter,2012,Nov,4,0,Tuesday,1,Misty,0.36,0.3333,81.0,0.3881,0,9,9,48,Low
2012-11-13,Winter,2012,Nov,5,0,Tuesday,1,Misty,0.34,0.3182,87.0,0.2836,0,18,18,48,Low
2012-11-13,Winter,2012,Nov,6,0,Tuesday,1,Light Rain,0.32,0.2879,81.0,0.4627,2,48,50,48,Low
2012-11-13,Winter,2012,Nov,7,0,Tuesday,1,Light Rain,0.32,0.303,87.0,0.2537,1,106,107,48,Medium
2012-11-13,Winter,2012,Nov,8,0,Tuesday,1,Light Rain,0.32,0.303,87.0,0.2537,4,207,211,48,High
2012-11-13,Winter,2012,Nov,9,0,Tuesday,1,Light Rain,0.32,0.303,81.0,0.3284,1,109,110,48,Medium
2012-11-13,Winter,2012,Nov,10,0,Tuesday,1,Light Rain,0.3,0.2727,75.0,0.3881,10,84,94,48,Medium
2012-11-13,Winter,2012,Nov,11,0,Tuesday,1,Clear,0.32,0.303,70.0,0.2537,22,133,155,48,High
2012-11-13,Winter,2012,Nov,12,0,Tuesday,1,Clear,0.34,0.3182,61.0,0.2836,16,180,196,48,High
2012-11-13,Winter,2012,Nov,13,0,Tuesday,1,Clear,0.34,0.3182,53.0,0.2537,30,188,218,48,High
2012-11-13,Winter,2012,Nov,14,0,Tuesday,1,Clear,0.38,0.3939,46.0,0.3881,34,169,203,48,High
2012-11-13,Winter,2012,Nov,15,0,Tuesday,1,Clear,0.4,0.4091,40.0,0.2985,33,184,217,48,High
2012-11-13,Winter,2012,Nov,16,0,Tuesday,1,Clear,0.38,0.3939,40.0,0.2985,28,282,310,48,High
2012-11-13,Winter,2012,Nov,17,0,Tuesday,1,Clear,0.34,0.303,49.0,0.3582,33,575,608,48,High
2012-11-13,Winter,2012,Nov,18,0,Tuesday,1,Clear,0.34,0.3182,49.0,0.2836,45,514,559,48,High
2012-11-13,Winter,2012,Nov,19,0,Tuesday,1,Clear,0.32,0.2879,49.0,0.3582,12,344,356,48,High
2012-11-13,Winter,2012,Nov,20,0,Tuesday,1,Clear,0.3,0.2727,49.0,0.3582,12,211,223,48,High
2012-11-13,Winter,2012,Nov,21,0,Tuesday,1,Clear,0.3,0.2727,49.0,0.3582,9,178,187,48,High
2012-11-13,Winter,2012,Nov,22,0,Tuesday,1,Clear,0.26,0.2273,56.00000000000001,0.3284,15,120,135,48,Medium
2012-11-13,Winter,2012,Nov,23,0,Tuesday,1,Clear,0.26,0.2273,56.00000000000001,0.2985,6,78,84,48,Medium
2012-11-14,Winter,2012,Nov,0,0,Wednesday,1,Clear,0.26,0.2424,56.00000000000001,0.2836,4,20,24,47,Low
2012-11-14,Winter,2012,Nov,1,0,Wednesday,1,Clear,0.24,0.2121,60.0,0.2985,2,10,12,47,Low
2012-11-14,Winter,2012,Nov,2,0,Wednesday,1,Clear,0.24,0.2121,60.0,0.2985,0,1,1,47,Low
2012-11-14,Winter,2012,Nov,3,0,Wednesday,1,Clear,0.24,0.2273,65.0,0.2239,0,5,5,47,Low
2012-11-14,Winter,2012,Nov,4,0,Wednesday,1,Clear,0.22,0.2273,69.0,0.194,0,6,6,47,Low
2012-11-14,Winter,2012,Nov,5,0,Wednesday,1,Clear,0.22,0.2273,69.0,0.194,0,39,39,47,Low
2012-11-14,Winter,2012,Nov,6,0,Wednesday,1,Clear,0.24,0.2273,65.0,0.194,4,142,146,47,Medium
2012-11-14,Winter,2012,Nov,7,0,Wednesday,1,Clear,0.24,0.2121,65.0,0.2836,10,405,415,47,High
2012-11-14,Winter,2012,Nov,8,0,Wednesday,1,Clear,0.28,0.2576,56.00000000000001,0.2985,27,664,691,47,High
2012-11-14,Winter,2012,Nov,9,0,Wednesday,1,Clear,0.3,0.2727,52.0,0.3881,22,310,332,47,High
2012-11-14,Winter,2012,Nov,10,0,Wednesday,1,Clear,0.32,0.2879,45.0,0.3582,18,153,171,47,High
2012-11-14,Winter,2012,Nov,11,0,Wednesday,1,Clear,0.32,0.303,49.0,0.2537,25,126,151,47,High
2012-11-14,Winter,2012,Nov,12,0,Wednesday,1,Clear,0.34,0.3333,46.0,0.0,40,200,240,47,High
2012-11-14,Winter,2012,Nov,13,0,Wednesday,1,Clear,0.36,0.3333,43.0,0.2537,32,182,214,47,High
2012-11-14,Winter,2012,Nov,14,0,Wednesday,1,Clear,0.36,0.3485,43.0,0.1343,20,161,181,47,High
2012-11-14,Winter,2012,Nov,15,0,Wednesday,1,Clear,0.36,0.3333,43.0,0.2836,32,228,260,47,High
2012-11-14,Winter,2012,Nov,16,0,Wednesday,1,Clear,0.34,0.3485,46.0,0.1045,31,290,321,47,High
2012-11-14,Winter,2012,Nov,17,0,Wednesday,1,Clear,0.32,0.3182,49.0,0.194,19,564,583,47,High
2012-11-14,Winter,2012,Nov,18,0,Wednesday,1,Clear,0.32,0.3182,53.0,0.1642,24,543,567,47,High
2012-11-14,Winter,2012,Nov,19,0,Wednesday,1,Clear,0.3,0.303,52.0,0.1642,28,368,396,47,High
2012-11-14,Winter,2012,Nov,20,0,Wednesday,1,Clear,0.3,0.3182,52.0,0.0896,15,252,267,47,High
2012-11-14,Winter,2012,Nov,21,0,Wednesday,1,Clear,0.3,0.3333,56.00000000000001,0.0,5,208,213,47,High
2012-11-14,Winter,2012,Nov,22,0,Wednesday,1,Clear,0.28,0.3182,61.0,0.0,6,167,173,47,High
2012-11-14,Winter,2012,Nov,23,0,Wednesday,1,Clear,0.24,0.2424,70.0,0.1343,9,78,87,47,Medium
2012-11-15,Winter,2012,Nov,0,0,Thursday,1,Misty,0.26,0.303,65.0,0.0,1,33,34,46,Low
2012-11-15,Winter,2012,Nov,1,0,Thursday,1,Misty,0.26,0.2727,65.0,0.1045,2,14,16,46,Low
2012-11-15,Winter,2012,Nov,2,0,Thursday,1,Misty,0.26,0.2576,70.0,0.1642,0,7,7,46,Low
2012-11-15,Winter,2012,Nov,3,0,Thursday,1,Misty,0.26,0.2879,70.0,0.0896,0,2,2,46,Low
2012-11-15,Winter,2012,Nov,4,0,Thursday,1,Misty,0.28,0.2879,65.0,0.1343,0,5,5,46,Low
2012-11-15,Winter,2012,Nov,5,0,Thursday,1,Misty,0.3,0.2879,61.0,0.2239,3,34,37,46,Low
2012-11-15,Winter,2012,Nov,6,0,Thursday,1,Misty,0.3,0.2879,65.0,0.2537,1,146,147,46,Medium
2012-11-15,Winter,2012,Nov,7,0,Thursday,1,Misty,0.3,0.2879,65.0,0.194,7,403,410,46,High
2012-11-15,Winter,2012,Nov,8,0,Thursday,1,Misty,0.3,0.2879,61.0,0.2239,21,625,646,46,High
2012-11-15,Winter,2012,Nov,9,0,Thursday,1,Misty,0.32,0.3182,61.0,0.194,17,306,323,46,High
2012-11-15,Winter,2012,Nov,10,0,Thursday,1,Misty,0.32,0.3333,66.0,0.1343,11,142,153,46,High
2012-11-15,Winter,2012,Nov,11,0,Thursday,1,Misty,0.34,0.3333,61.0,0.1343,28,138,166,46,High
2012-11-15,Winter,2012,Nov,12,0,Thursday,1,Misty,0.36,0.3636,62.0,0.1045,29,184,213,46,High
2012-11-15,Winter,2012,Nov,13,0,Thursday,1,Misty,0.38,0.3939,54.0,0.1045,20,197,217,46,High
2012-11-15,Winter,2012,Nov,14,0,Thursday,1,Misty,0.38,0.3939,54.0,0.1642,27,174,201,46,High
2012-11-15,Winter,2012,Nov,15,0,Thursday,1,Misty,0.38,0.3939,57.99999999999999,0.1642,26,191,217,46,High
2012-11-15,Winter,2012,Nov,16,0,Thursday,1,Misty,0.36,0.3485,56.99999999999999,0.194,24,318,342,46,High
2012-11-15,Winter,2012,Nov,17,0,Thursday,1,Misty,0.36,0.3485,56.99999999999999,0.2239,22,541,563,46,High
2012-11-15,Winter,2012,Nov,18,0,Thursday,1,Misty,0.36,0.3485,56.99999999999999,0.194,10,563,573,46,High
2012-11-15,Winter,2012,Nov,19,0,Thursday,1,Misty,0.34,0.3333,61.0,0.1343,11,375,386,46,High
2012-11-15,Winter,2012,Nov,20,0,Thursday,1,Clear,0.34,0.3485,61.0,0.1045,23,262,285,46,High
2012-11-15,Winter,2012,Nov,21,0,Thursday,1,Misty,0.32,0.3333,66.0,0.1045,20,204,224,46,High
2012-11-15,Winter,2012,Nov,22,0,Thursday,1,Misty,0.32,0.3182,66.0,0.1642,10,143,153,46,High
2012-11-15,Winter,2012,Nov,23,0,Thursday,1,Misty,0.32,0.3182,61.0,0.1642,7,118,125,46,Medium
2012-11-16,Winter,2012,Nov,0,0,Friday,1,Misty,0.32,0.3333,66.0,0.1045,7,58,65,45,Medium
2012-11-16,Winter,2012,Nov,1,0,Friday,1,Misty,0.3,0.3182,65.0,0.0896,5,16,21,45,Low
2012-11-16,Winter,2012,Nov,2,0,Friday,1,Misty,0.3,0.303,70.0,0.1642,0,9,9,45,Low
2012-11-16,Winter,2012,Nov,3,0,Friday,1,Misty,0.3,0.303,65.0,0.1343,0,6,6,45,Low
2012-11-16,Winter,2012,Nov,4,0,Friday,1,Misty,0.3,0.3182,65.0,0.1045,0,5,5,45,Low
2012-11-16,Winter,2012,Nov,5,0,Friday,1,Misty,0.3,0.3182,65.0,0.0896,2,34,36,45,Low
2012-11-16,Winter,2012,Nov,6,0,Friday,1,Misty,0.3,0.3182,61.0,0.0896,4,126,130,45,Medium
2012-11-16,Winter,2012,Nov,7,0,Friday,1,Misty,0.3,0.303,61.0,0.1642,5,362,367,45,High
2012-11-16,Winter,2012,Nov,8,0,Friday,1,Misty,0.32,0.3333,56.99999999999999,0.1343,17,694,711,45,High
2012-11-16,Winter,2012,Nov,9,0,Friday,1,Clear,0.34,0.3485,53.0,0.1045,21,330,351,45,High
2012-11-16,Winter,2012,Nov,10,0,Friday,1,Clear,0.34,0.3333,53.0,0.194,33,165,198,45,High
2012-11-16,Winter,2012,Nov,11,0,Friday,1,Clear,0.38,0.3939,43.0,0.2239,33,185,218,45,High
2012-11-16,Winter,2012,Nov,12,0,Friday,1,Clear,0.4,0.4091,43.0,0.2836,28,262,290,45,High
2012-11-16,Winter,2012,Nov,13,0,Friday,1,Clear,0.42,0.4242,38.0,0.194,52,226,278,45,High
2012-11-16,Winter,2012,Nov,14,0,Friday,1,Clear,0.42,0.4242,35.0,0.1045,47,204,251,45,High
2012-11-16,Winter,2012,Nov,15,0,Friday,1,Clear,0.42,0.4242,38.0,0.1343,30,237,267,45,High
2012-11-16,Winter,2012,Nov,16,0,Friday,1,Clear,0.42,0.4242,35.0,0.2836,33,350,383,45,High
2012-11-16,Winter,2012,Nov,17,0,Friday,1,Clear,0.36,0.3485,46.0,0.194,41,539,580,45,High
2012-11-16,Winter,2012,Nov,18,0,Friday,1,Clear,0.34,0.3333,53.0,0.1642,22,483,505,45,High
2012-11-16,Winter,2012,Nov,19,0,Friday,1,Clear,0.36,0.3485,46.0,0.2239,26,306,332,45,High
2012-11-16,Winter,2012,Nov,20,0,Friday,1,Clear,0.36,0.3333,46.0,0.2537,20,207,227,45,High
2012-11-16,Winter,2012,Nov,21,0,Friday,1,Clear,0.34,0.3333,49.0,0.194,21,157,178,45,High
2012-11-16,Winter,2012,Nov,22,0,Friday,1,Clear,0.32,0.303,53.0,0.2537,23,139,162,45,High
2012-11-16,Winter,2012,Nov,23,0,Friday,1,Clear,0.32,0.303,53.0,0.2239,14,114,128,45,Medium
2012-11-17,Winter,2012,Nov,0,0,Saturday,0,Clear,0.3,0.303,52.0,0.1642,11,95,106,44,Medium
2012-11-17,Winter,2012,Nov,1,0,Saturday,0,Clear,0.26,0.2576,60.0,0.194,13,74,87,44,Medium
2012-11-17,Winter,2012,Nov,2,0,Saturday,0,Clear,0.26,0.2576,65.0,0.194,8,41,49,44,Low
2012-11-17,Winter,2012,Nov,3,0,Saturday,0,Clear,0.26,0.2576,65.0,0.194,2,19,21,44,Low
2012-11-17,Winter,2012,Nov,4,0,Saturday,0,Clear,0.24,0.2273,70.0,0.194,1,6,7,44,Low
2012-11-17,Winter,2012,Nov,5,0,Saturday,0,Clear,0.24,0.2424,70.0,0.1642,1,10,11,44,Low
2012-11-17,Winter,2012,Nov,6,0,Saturday,0,Clear,0.24,0.2273,70.0,0.2239,0,21,21,44,Low
2012-11-17,Winter,2012,Nov,7,0,Saturday,0,Clear,0.24,0.2273,70.0,0.194,8,70,78,44,Medium
2012-11-17,Winter,2012,Nov,8,0,Saturday,0,Clear,0.26,0.2576,65.0,0.2239,30,138,168,44,High
2012-11-17,Winter,2012,Nov,9,0,Saturday,0,Clear,0.34,0.3182,49.0,0.2239,48,200,248,44,High
2012-11-17,Winter,2012,Nov,10,0,Saturday,0,Clear,0.36,0.3333,46.0,0.2537,62,258,320,44,High
2012-11-17,Winter,2012,Nov,11,0,Saturday,0,Clear,0.38,0.3939,43.0,0.194,80,343,423,44,High
2012-11-17,Winter,2012,Nov,12,0,Saturday,0,Clear,0.4,0.4091,40.0,0.1642,117,359,476,44,High
2012-11-17,Winter,2012,Nov,13,0,Saturday,0,Clear,0.42,0.4242,38.0,0.2537,179,346,525,44,High
2012-11-17,Winter,2012,Nov,14,0,Saturday,0,Clear,0.42,0.4242,38.0,0.194,175,380,555,44,High
2012-11-17,Winter,2012,Nov,15,0,Saturday,0,Clear,0.42,0.4242,35.0,0.2985,175,374,549,44,High
2012-11-17,Winter,2012,Nov,16,0,Saturday,0,Clear,0.4,0.4091,40.0,0.2239,144,325,469,44,High
2012-11-17,Winter,2012,Nov,17,0,Saturday,0,Clear,0.38,0.3939,40.0,0.1642,101,302,403,44,High
2012-11-17,Winter,2012,Nov,18,0,Saturday,0,Clear,0.36,0.3636,50.0,0.1045,34,237,271,44,High
2012-11-17,Winter,2012,Nov,19,0,Saturday,0,Clear,0.34,0.3485,53.0,0.0896,45,208,253,44,High
